grid_id,grid_row,grid_col,center_x_3003,center_y_3003,center_lon,center_lat,fit_eligible,edge_support,qa_score,qa_reasons,exclusion_reason,assignment_status,building_fraction,avg_height_m,facade_to_site_ratio,uwg_tree_cover_fraction,uwg_grass_cover_fraction,road_fraction,green_pct,tree_canopy_pct,tree_count,tree_density_ha,tree_mean_height_m,building_count,height_valid_footprint_frac,cluster_k4_provisional,cluster_k4_label,distance_to_medoid_k4,distance_ratio_p95_k4,outlier_gt_cluster_p99_k4,cluster_k7_provisional,cluster_k7_label,distance_to_medoid_k7,distance_ratio_p95_k7,outlier_gt_cluster_p99_k7,cluster_k8_provisional,cluster_k8_label,distance_to_medoid_k8,distance_ratio_p95_k8,outlier_gt_cluster_p99_k8,epw_category,epw_category_name,representative_k7_cluster,representative_grid_id,epw_filename,release_version,archived_building_fraction,archived_avg_height_m,archived_facade_to_site_ratio,archived_uwg_tree_cover_fraction,archived_uwg_grass_cover_fraction,canopy_area_delta_m2,canopy_corrected_gt_2p5_m2,archived_k4,archived_k7,archived_k8,c6_out_of_domain,epw_recommendation_available,recommendation_status
5041,59,130,1401050.0,4990550.0,7.742865938927546,45.06131418963036,True,False,0,,,fit_member,0.0349405995268479,6.598641394247178,0.0864699909778669,0.0,0.2601959026532742,0.0798944824272966,26.019590265327423,0.0,0,0.0,,138,0.9290762516535792,0.0,"open, low-rise, green",0.6035581868588283,0.364215113299198,False,0.0,"open, low-rise, mixed-green",0.604544013480504,0.7097212701348595,False,2.0,"open, low-rise, green",0.5953045081698042,0.5510683521894494,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0349405995268479,6.598641394247178,0.0864699909778669,0.0,0.2601959026532742,0.0,False,0.0,0.0,2.0,False,True,candidate
5042,59,131,1401150.0,4990550.0,7.744135753687305,45.061328166016075,True,False,0,,,fit_member,0.0289085887272311,6.491406383002889,0.0702381690276912,0.0,0.2165242372377258,0.0748047843986326,21.652423723772586,0.0,0,0.0,,101,0.9483294851174972,1.0,"open, low-rise, mixed-green",0.6688099461686895,0.5319429614893917,False,0.0,"open, low-rise, mixed-green",0.3951391236680931,0.4638845716379561,False,0.0,"open, low-rise, mixed-green",0.38967018930016467,0.44344060524438816,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0289085887272311,6.491406383002889,0.0702381690276912,0.0,0.2165242372377258,0.0,False,1.0,0.0,0.0,False,True,candidate
5043,59,132,1401250.0,4990550.0,7.745405569374364,45.06134212828669,True,False,0,,,fit_member,0.027002728759653,6.502940118043506,0.0669938246312367,0.0,0.178078799924521,0.0704600360584654,17.807879992452104,0.0,0,0.0,,98,0.944682566071084,1.0,"open, low-rise, mixed-green",0.5405070099285262,0.42989626756333743,False,0.0,"open, low-rise, mixed-green",0.2171236378961539,0.2548983376359729,False,0.0,"open, low-rise, mixed-green",0.20608808175749901,0.23452608441084485,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.027002728759653,6.502940118043506,0.0669938246312367,0.0,0.178078799924521,0.0,False,1.0,0.0,0.0,False,True,candidate
5044,59,133,1401350.0,4990550.0,7.74667538598778,45.061356076442166,True,False,0,,,fit_member,0.0197153174906852,6.145120368550398,0.0477932074608761,0.0,0.1751435414166283,0.0545114642079399,17.514354141662835,0.0,0,0.0,,79,0.9223809148120587,1.0,"open, low-rise, mixed-green",0.5759661189463756,0.45809893346384206,False,0.0,"open, low-rise, mixed-green",0.23722725464630434,0.2784995380383673,False,0.0,"open, low-rise, mixed-green",0.19062413088845995,0.21692826984578475,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0197153174906852,6.145120368550398,0.0477932074608761,0.0,0.1751435414166283,0.0,False,1.0,0.0,0.0,False,True,candidate
5045,59,134,1401450.0,4990550.0,7.747945203526624,45.061370010482506,False,False,1,building_height_coverage_below_80pct,height_coverage_below_80pct,qa_provisional,0.0124340251119069,5.6647506422788405,0.0281430993705868,0.0,0.1319655133615793,0.044285843922971,13.196551336157937,0.0,0,0.0,,54,0.7912951526106898,1.0,"open, low-rise, mixed-green",0.5563910390107324,0.4425297481489286,False,0.0,"open, low-rise, mixed-green",0.23516387723116705,0.2760771786944913,False,0.0,"open, low-rise, mixed-green",0.12044776666804818,0.1370683003684202,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0124340251119069,5.6647506422788405,0.0281430993705868,0.0,0.1319655133615793,0.0,False,1.0,0.0,0.0,False,True,provisional
5046,59,135,1401550.0,4990550.0,7.749215021989952,45.06138393040766,False,False,1,building_height_coverage_below_80pct,height_coverage_below_80pct,qa_provisional,0.0121557261574979,5.007612788543609,0.023927772085128,0.0,0.1561284103958297,0.0392736655157612,15.612841039582973,0.0,0,0.0,,50,0.4639291790740608,1.0,"open, low-rise, mixed-green",0.6407099008649803,0.5095933816087853,False,0.0,"open, low-rise, mixed-green",0.3262623587314345,0.3830247764806231,False,0.0,"open, low-rise, mixed-green",0.19943665501409788,0.22695683025227106,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0121557261574979,5.007612788543609,0.023927772085128,0.0,0.1561284103958297,0.0,False,1.0,0.0,0.0,False,True,provisional
5047,59,136,1401650.0,4990550.0,7.750484841376835,45.06139783621761,False,False,1,building_height_coverage_below_80pct,height_coverage_below_80pct,qa_provisional,0.0170423718026026,5.862964318633496,0.0373438307028207,0.0,0.2164585720551867,0.04972864262312,21.645857205518677,0.0,0,0.0,,77,0.3367363003324516,1.0,"open, low-rise, mixed-green",0.7308267554925049,0.5812684917133584,False,0.0,"open, low-rise, mixed-green",0.43042582309592664,0.5053103745213663,False,0.0,"open, low-rise, mixed-green",0.39278935397531495,0.44699018206444124,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0170423718026026,5.862964318633496,0.0373438307028207,0.0,0.2164585720551867,0.0,False,1.0,0.0,0.0,False,True,provisional
5048,59,137,1401750.0,4990550.0,7.75175466168633,45.06141172791233,False,False,1,building_height_coverage_below_80pct,height_coverage_below_80pct,qa_provisional,0.0211033170630575,6.3387441316773545,0.0506433573456512,0.0,0.2321785145902566,0.0622133776825508,23.217851459025663,0.0,0,0.0,,96,0.3864052548813731,1.0,"open, low-rise, mixed-green",0.7562646581198539,0.601500716630447,False,0.0,"open, low-rise, mixed-green",0.4776943579376449,0.5608025865641874,False,0.0,"open, low-rise, mixed-green",0.465910817264122,0.53020164351952,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0211033170630575,6.3387441316773545,0.0506433573456512,0.0,0.2321785145902566,0.0,False,1.0,0.0,0.0,False,True,provisional
5049,59,138,1401850.0,4990550.0,7.753024482917503,45.06142560549178,False,False,1,building_height_coverage_below_80pct,height_coverage_below_80pct,qa_provisional,0.0236653638804934,6.443688383611579,0.0563227106805193,0.0,0.2180521489406124,0.0749408450679687,21.80521489406124,0.0,0,0.0,,105,0.4547723560947426,1.0,"open, low-rise, mixed-green",0.6914456845436104,0.5499464642417529,False,0.0,"open, low-rise, mixed-green",0.40582911457830273,0.47643438398800225,False,0.0,"open, low-rise, mixed-green",0.3972321693859394,0.4520460595956804,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0236653638804934,6.443688383611579,0.0563227106805193,0.0,0.2180521489406124,0.0,False,1.0,0.0,0.0,False,True,provisional
5050,59,139,1401950.0,4990550.0,7.754294305069421,45.061439468955946,False,True,2,municipal_boundary_support_incomplete;building_height_coverage_below_80pct,municipal_edge_support;height_coverage_below_80pct,edge_provisional,0.0249633458428669,6.687812931737445,0.0620910031262879,0.0,0.2229047309159232,0.0718704578984087,22.29047309159232,0.0,0,0.0,,106,0.5521048725798221,1.0,"open, low-rise, mixed-green",0.6977235675641085,0.5549396251612907,False,0.0,"open, low-rise, mixed-green",0.42184373531902924,0.4952351937212757,False,0.0,"open, low-rise, mixed-green",0.425596474636877,0.48432434270068725,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0249633458428669,6.687812931737445,0.0620910031262879,0.0,0.2229047309159232,0.0,False,1.0,0.0,0.0,False,True,provisional
5051,59,140,1402050.0,4990550.0,7.755564128141144,45.061453318304785,False,True,2,municipal_boundary_support_incomplete;building_height_coverage_below_80pct,municipal_edge_support;height_coverage_below_80pct,edge_provisional,0.0220140857871064,6.418178370918257,0.0532092871476837,0.0,0.1877095687440254,0.06934748551439,18.77095687440254,0.0,0,0.0,,101,0.6916414254997901,1.0,"open, low-rise, mixed-green",0.5918417506399587,0.47072573512397975,False,0.0,"open, low-rise, mixed-green",0.2682191503467968,0.3148833365542216,False,0.0,"open, low-rise, mixed-green",0.25166686909999536,0.28639426832750786,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0220140857871064,6.418178370918257,0.0532092871476837,0.0,0.1877095687440254,0.0,False,1.0,0.0,0.0,False,True,provisional
5052,59,141,1402150.0,4990550.0,7.756833952131737,45.0614671535383,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.0150080116248838,6.133948850038596,0.0368311815505265,0.0,0.1196852282422791,0.0578723051985059,11.968522824227918,0.0,0,0.0,,72,0.8666728351798136,1.0,"open, low-rise, mixed-green",0.5049175824285707,0.4015899518895221,False,0.0,"open, low-rise, mixed-green",0.19462749711047592,0.22848836705397343,False,0.0,"open, low-rise, mixed-green",0.12629598651779667,0.14372351347166595,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0150080116248838,6.133948850038596,0.0368311815505265,0.0,0.1196852282422791,0.0,False,1.0,0.0,0.0,False,True,provisional
5053,59,142,1402250.0,4990550.0,7.758103777040266,45.06148097465643,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.0109470663644289,5.829445685361974,0.0255588130400905,0.0,0.1039652857072092,0.0415113300086555,10.396528570720925,0.0,0,0.0,,53,0.9675093083266868,1.0,"open, low-rise, mixed-green",0.5426134156175383,0.4315716129835573,False,0.0,"open, low-rise, mixed-green",0.2773309127266936,0.32558034359626714,False,0.0,"open, low-rise, mixed-green",0.20500829976761548,0.23329730378488553,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0109470663644289,5.829445685361974,0.0255588130400905,0.0,0.1039652857072092,0.0,False,1.0,0.0,0.0,False,True,provisional
5054,60,24,1390450.0,4990650.0,7.608249182970187,45.060652551829136,False,True,4,municipal_boundary_support_incomplete;no_buildings_in_support;uwg_geometry_input_missing,municipal_edge_support;no_buildings;missing_uwg_geometry,unassigned_missing_input,0.0,,,0.0,6.088846794319718e-05,0.0098523950114953,0.0060888467943197,0.0,0,0.0,,0,,,,,,False,,,,,False,,,,,False,,,,,,0.2.0,0.0,,,0.0,6.088846794319718e-05,0.0,False,,,,False,False,unassigned
5055,60,25,1390550.0,4990650.0,7.609518914034026,45.060668024737346,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.000139304531853,5.5,0.0003978021339297,0.0,0.0003980799699387,0.0098523950114953,0.0398079969938716,0.0,0,0.0,,0,1.0,1.0,"open, low-rise, mixed-green",0.8194334843124561,0.651742512033152,False,0.0,"open, low-rise, mixed-green",0.7410029271386404,0.8699210097122971,False,0.0,"open, low-rise, mixed-green",0.705691260631059,0.8030692835187838,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.000139304531853,5.5,0.0003978021339297,0.0,0.0003980799699387,0.0,False,1.0,0.0,0.0,False,True,provisional
5056,60,26,1390650.0,4990650.0,7.61078864612443,45.06068348353306,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.0037446572117334,5.390395998815113,0.0075188173106721,0.0,0.0019589567775207,0.0098523950114953,0.195895677752079,0.0,0,0.0,,8,1.0,1.0,"open, low-rise, mixed-green",0.8085096053701799,0.6430541237267372,False,0.0,"open, low-rise, mixed-green",0.7340793263499676,0.8617928558706051,False,0.0,"open, low-rise, mixed-green",0.6955858622982236,0.7915694457688236,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0037446572117334,5.390395998815113,0.0075188173106721,0.0,0.0019589567775207,0.0,False,1.0,0.0,0.0,False,True,provisional
5057,60,27,1390750.0,4990650.0,7.612058379240469,45.06069892821628,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.0040798691677645,5.1292304231192345,0.0085866413750597,0.0,0.0085189728360749,0.0045921708353839,0.8518972836074947,0.0,0,0.0,,12,1.0,1.0,"open, low-rise, mixed-green",0.8012323813396904,0.6372661295074885,False,0.0,"open, low-rise, mixed-green",0.7167713551089018,0.8414736813212683,False,0.0,"open, low-rise, mixed-green",0.6697347617875229,0.762151163407305,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0040798691677645,5.1292304231192345,0.0085866413750597,0.0,0.0085189728360749,0.0,False,1.0,0.0,0.0,False,True,provisional
5058,60,28,1390850.0,4990650.0,7.613328113381203,45.06071435878696,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.0252645237599397,9.581792955617097,0.0634555937598073,0.0,0.0221774723561886,0.0214054640587693,2.217747235618868,0.0,0,0.0,,53,0.938848907901766,1.0,"open, low-rise, mixed-green",0.6409951918471023,0.5098202899117876,False,0.0,"open, low-rise, mixed-green",0.6630639200787155,0.7784223431964248,False,0.0,"open, low-rise, mixed-green",0.7444256227188002,0.8471485829868582,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0252645237599397,9.581792955617097,0.0634555937598073,0.0,0.0221774723561886,0.0,False,1.0,0.0,0.0,False,True,provisional
5059,60,29,1390950.0,4990650.0,7.6145978485457,45.06072977524504,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.0611644025113509,7.909225701881863,0.1133648567966102,2.9902977252291747e-05,0.0311496165274018,0.052529135389378,3.1179519504654154,0.0029902977252290854,1,0.04,7.0,125,0.9627500799277222,1.0,"open, low-rise, mixed-green",0.47039673281183103,0.37413353757712675,False,0.0,"open, low-rise, mixed-green",0.5593894414233307,0.6567108035382093,False,0.0,"open, low-rise, mixed-green",0.6031495001511126,0.686377831160785,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.0611644025113509,7.909225701881863,0.1133648567966102,2.9902977252269897e-05,0.0311496165274018,5.4631854595754695e-12,False,1.0,0.0,0.0,False,True,provisional
5060,60,30,1391050.0,4990650.0,7.615867584733019,45.06074517759052,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.1038264162063476,7.454326338974961,0.1734655063506953,0.0051032491739953,0.0419946281593425,0.0788800178172735,4.7097877333337905,0.510324917399534,35,1.4,12.015151515151516,205,0.9636139940606958,1.0,"open, low-rise, mixed-green",0.3562076800604352,0.283312425782648,False,0.0,"open, low-rise, mixed-green",0.5957112546786997,0.6993518071084697,False,0.0,"open, low-rise, mixed-green",0.6308145876942433,0.7178604118177695,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.1038264162063476,7.454326338974961,0.1734655063506953,0.0051032491739953,0.0419946281593425,2.7284841053187847e-12,False,1.0,0.0,0.0,False,True,provisional
5061,60,31,1391150.0,4990650.0,7.617137321942231,45.060760565823365,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.1384114029622898,8.3583516543559,0.258266393271516,0.008413706223011,0.056826061676598,0.1078076154195021,6.523976789960918,0.8413706223011075,68,2.72,12.12878787878788,270,0.9672742470364216,1.0,"open, low-rise, mixed-green",0.37775841705378477,0.30045296462210763,False,0.0,"open, low-rise, mixed-green",0.7154246650793414,0.8398926970803445,False,0.0,"open, low-rise, mixed-green",0.7746627901171724,0.8815581636532446,False,A,Open low-rise,1.0,3788.0,torino_urban_epw_A_v0.2.0.epw,0.2.0,0.1384114029622898,8.3583516543559,0.258266393271516,0.0084137062230111,0.056826061676598,-7.73070496506989e-12,False,1.0,0.0,0.0,False,True,provisional
5062,60,32,1391250.0,4990650.0,7.618407060172395,45.06077593994354,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.2044188956145423,8.939711969695948,0.4066633748750495,0.008413706223011,0.0620452273413235,0.1513374662231373,7.045893356433465,0.8413706223011075,68,2.72,12.12878787878788,425,0.9711864675517946,1.0,"open, low-rise, mixed-green",0.6911484880917556,0.5497100868349133,False,3.0,"moderate-density, mid-rise, mixed-green",0.5988369731023023,0.5701220103453772,False,4.0,"moderate-density, mid-rise, mixed-green",0.7558646775896375,0.6786357457431862,False,C,Mixed/tall urban,4.0,5210.0,torino_urban_epw_C_v0.2.0.epw,0.2.0,0.2044188956145423,8.939711969695948,0.4066633748750495,0.0084137062230111,0.0620452273413235,-7.73070496506989e-12,False,1.0,3.0,4.0,False,True,provisional
5063,60,33,1391350.0,4990650.0,7.619676799422577,45.06079129995103,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.2449518988100806,8.915906547675409,0.4872034983880877,0.008413706223011,0.0674021980860831,0.1662557392267951,7.5815904309094195,0.8413706223011017,68,2.72,12.12878787878788,515,0.9797822063536844,1.0,"open, low-rise, mixed-green",0.8861987983325033,0.7048448007596347,False,3.0,"moderate-density, mid-rise, mixed-green",0.626509626746293,0.5964677265181294,False,4.0,"moderate-density, mid-rise, mixed-green",0.7615090176189401,0.6837033868416282,False,C,Mixed/tall urban,4.0,5210.0,torino_urban_epw_C_v0.2.0.epw,0.2.0,0.2449518988100806,8.915906547675409,0.4872034983880877,0.0084137062230111,0.0674021980860831,-2.2282620193436745e-11,False,1.0,3.0,4.0,False,True,provisional
5064,60,34,1391450.0,4990650.0,7.620946539691842,45.06080664584579,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.2635050830084411,9.453748343197669,0.5587218519265267,0.011023320397758,0.0795483100422781,0.1769522373848109,9.057163044003628,1.1023320397758014,78,3.12,12.848684210526317,527,0.9784146428408284,1.0,"open, low-rise, mixed-green",1.0297843111240825,0.8190466055307333,False,3.0,"moderate-density, mid-rise, mixed-green",0.6060917026673809,0.577028866785332,False,4.0,"moderate-density, mid-rise, mixed-green",0.7078516332159969,0.6355283362558019,False,C,Mixed/tall urban,4.0,5210.0,torino_urban_epw_C_v0.2.0.epw,0.2.0,0.2635050830084411,9.453748343197669,0.5587218519265267,0.011023320397758,0.0795483100422781,-1.6825651982799172e-11,False,1.0,3.0,4.0,False,True,provisional
5065,60,35,1391550.0,4990650.0,7.622216280979252,45.06082197762779,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.2661925010902502,9.528525481065737,0.5576162735433114,0.0111925973961111,0.0966762996208053,0.1891109625003719,10.786889701691658,1.119259739611112,72,2.88,13.458333333333334,471,0.9676152067523276,1.0,"open, low-rise, mixed-green",1.028724118040708,0.8182033730821857,False,3.0,"moderate-density, mid-rise, mixed-green",0.5638710599171932,0.5368327553159441,False,4.0,"moderate-density, mid-rise, mixed-green",0.6536419660689943,0.5868574312889094,False,C,Mixed/tall urban,4.0,5210.0,torino_urban_epw_C_v0.2.0.epw,0.2.0,0.2661925010902502,9.528525481065737,0.5576162735433114,0.0111925973961111,0.0966762996208053,-1.9554136088117957e-11,False,1.0,3.0,4.0,False,True,provisional
5066,60,36,1391650.0,4990650.0,7.623486023283873,45.060837295297,False,True,1,municipal_boundary_support_incomplete,municipal_edge_support,edge_provisional,0.2747666792325354,9.052936007508508,0.5240676211487546,0.0083305140086303,0.12574152259712,0.1946221761499458,13.407203660575048,0.8330514008630359,42,1.68,13.904761904761903,431,0.9666134545432372,1.0,"open, low-rise, mixed-green",0.9963890366067655,0.7924854257392888,False,3.0,"moderate-density, mid-rise, mixed-green",0.5706838265299526,0.5433188414658331,False,4.0,"moderate-density, mid-rise, mixed-green",0.6509303900122734,0.5844229049855236,False,C,Mixed/tall urban,4.0,5210.0,torino_urban_epw_C_v0.2.0.epw,0.2.0,0.2747666792325354,9.052936007508508,0.5240676211487546,0.0083305140086304,0.12574152259712,-2.0008883439004418e-11,False,1.0,3.0,4.0,False,True,provisional
